#{"t_start": 1628804864.770609, "env_id": "LunarLander-v2"}
r,l,t
-69.605389,199,5998.937571
-70.643017,241,6002.260348
-111.92869,357,6006.191437
-52.218291,485,6014.58176
-64.335437,290,6019.266216
-36.585136,506,6026.686124
-59.338043,230,6029.254881
-69.678941,1000,6044.292299
-74.896906,322,6049.951884
-62.182372,1000,6065.648451
-24.754812,1000,6083.032276
-25.570336,1000,6099.089091
85.044555,976,6116.441213
-54.671737,187,6119.099082
-166.934521,797,6129.37643
-37.630638,1000,6148.449783
-129.995982,1000,6167.752805
-80.937713,1000,6188.026721
152.866207,396,6193.272285
-95.617924,536,6200.385147
-97.780565,1000,6214.03775
170.037444,705,6223.674341
-90.826654,203,6225.89728
184.108465,395,6231.187403
-93.147536,241,6234.093982
-145.483565,467,6241.538429
-36.209346,227,6244.896462
-36.678025,1000,6261.568162
-88.563353,1000,6278.592258
-91.264795,1000,6301.404968
-54.353723,325,6306.044289
-90.887676,464,6313.890809
-64.501961,1000,6332.700365
-193.092634,995,6348.246076
139.809943,912,6365.208112
164.883176,441,6373.468143
-70.385999,1000,6390.706171
-13.043467,1000,6410.457413
-59.372072,1000,6426.232345
-59.529303,230,6428.662619
138.772602,747,6440.034546
163.249285,696,6451.706723
-45.005457,1000,6467.544729
-51.516115,1000,6486.202851
176.598406,512,6493.799832
-43.691655,1000,6511.582692
18.203512,1000,6529.438627
-46.960008,221,6532.125618
-113.348566,552,6539.997671
-37.956536,1000,6558.96045
-88.781973,1000,6579.493848
-33.521815,1000,6595.740435
-30.636081,1000,6613.093933
-39.955154,1000,6624.006364
-43.19479,1000,6630.427361
-51.604971,196,6631.146168
-98.821809,487,6633.651706
-85.799541,1000,6638.89952
-109.938726,558,6641.45726
62.988635,1000,6646.956204
-88.375802,467,6648.541687
5.303544,1000,6653.754132
-82.503937,188,6654.354353
119.862646,561,6656.93398
-51.067678,254,6657.849741
81.36141,690,6660.949786
-77.85575,166,6661.483301
93.298534,627,6663.928764
167.022418,473,6665.875058
-81.549529,210,6666.496496
140.325845,905,6671.590542
-125.330381,469,6673.001158
-154.378814,988,6677.81521
-83.939843,195,6678.479238
-54.528929,271,6679.41613
-85.005282,1000,6683.585421
-183.44576,738,6686.923732
-154.713086,703,6689.780951
-70.871331,306,6690.758118
-68.537113,332,6691.979333
-59.242765,295,6692.974397
150.15305,494,6694.608631
-77.557183,276,6695.629176
143.862502,607,6698.150029
-78.259474,218,6698.798898
-71.166365,323,6699.802667
79.66112,1000,6703.867294
-80.576598,1000,6708.718665
-48.243962,347,6709.887428
167.25501,422,6711.588524
-67.770813,1000,6715.198723
214.68629,464,6716.950588
160.775847,610,6719.493413
196.925911,343,6720.802726
-143.106073,442,6722.361125
-76.649886,425,6723.705295
-50.854515,215,6724.493959
-110.120052,311,6725.514942
149.440269,645,6728.052283
-102.578728,429,6729.811493
180.539765,600,6732.510351
-61.174618,304,6733.577114
-65.502411,232,6734.120885
-77.962348,562,6736.108068
-124.395884,755,6739.048398
141.926198,461,6740.962088
-92.482967,421,6742.412825
89.431331,399,6744.06217
-33.243707,455,6745.703956
-57.842098,242,6746.417206
-54.350927,1000,6751.173183
99.619346,400,6752.569794
161.908309,598,6755.140577
-121.641641,395,6756.810416
-7.944044,1000,6762.433461
55.271947,813,6766.006516
-99.917375,238,6766.697334
84.429221,436,6768.448962
130.14118,503,6770.605864
134.577841,938,6774.679575
184.973983,584,6777.206916
159.131249,711,6780.55106
-94.867261,625,6782.953893
-61.625546,1000,6787.772548
139.933309,392,6789.309812
-185.356114,913,6794.275769
168.251991,747,6797.141982
-15.137995,238,6798.029382
151.112384,832,6801.969623
-110.330445,723,6805.522955
-8.779876,1000,6810.328159
-56.692844,1000,6815.91379
-57.133126,1000,6820.279996
-64.754549,1000,6826.337054
-69.553111,203,6826.871298
-69.388147,269,6827.767262
-73.071391,1000,6832.188856
-94.451105,465,6833.707084
147.46217,438,6835.16906
-118.615135,801,6837.992364
-65.557344,227,6838.81876
-99.978246,710,6841.418487
159.569159,436,6843.204001
-56.156241,238,6843.823354
-53.665016,237,6844.524185
-81.890733,464,6846.1939
78.270893,918,6850.833094
-97.08733,552,6853.059037
-71.572762,352,6854.099167
-74.065168,249,6854.918232
-79.460419,332,6856.211206
199.189843,422,6857.833232
-95.266592,839,6860.648935
-87.462411,363,6862.037258
-87.950394,171,6862.577382
-61.452255,204,6863.193067
209.919585,269,6863.93246
-70.943314,139,6864.295499
-75.096715,159,6864.789472
-99.835623,403,6866.318911
-80.145154,380,6867.352124
136.654693,748,6870.285909
-52.483097,1000,6874.746207
-86.495068,459,6876.527987
-76.805979,490,6878.348585
211.854555,502,6880.413833
-80.32699,388,6881.809448
-69.5059,452,6883.077554
-47.36775,185,6883.655003
141.715491,632,6886.439532
150.424176,506,6888.534502
195.643504,520,6890.424909
-110.359997,572,6892.933387
147.913576,607,6895.469505
-40.106341,1000,6900.523685
134.533507,709,6903.755054
158.463409,768,6908.037926
137.724992,557,6910.23843
-48.565664,1000,6914.867733
165.293688,494,6916.945127
184.068961,607,6919.551303
113.821136,492,6921.539361
222.962413,407,6922.963518
-58.803816,220,6923.70883
132.638194,764,6927.14789
165.456516,343,6928.395011
-128.33913,531,6930.564378
-91.528986,376,6931.676813
-34.315121,165,6932.185623
-29.037357,1000,6936.428484
-67.247382,172,6936.922745
-54.662814,120,6937.229947
191.711346,330,6938.520041
158.940492,588,6941.057731
-67.770095,562,6942.905951
-41.630483,181,6943.506853
-49.635003,238,6944.221167
-63.670105,1000,6948.911683
-145.915199,908,6952.583224
202.137753,532,6954.868112
-180.877972,819,6958.68073
-66.917298,213,6959.248628
169.468567,625,6962.015426
-136.677412,431,6963.548033
-55.705778,259,6964.529263
-54.171836,391,6966.039164
-28.820431,190,6966.715909
-93.488241,144,6967.101501
160.649899,590,6969.575697
-56.077554,255,6970.251292
-67.540198,196,6970.737824
80.718695,854,6973.981772
173.385884,304,6974.789663
184.691807,552,6977.188252
215.133302,354,6978.36787
146.039596,383,6979.933188
169.727777,498,6981.969492
-64.513057,1000,6986.416831
-115.990358,233,6986.981439
-70.717073,378,6988.455792
119.700319,917,6992.209207
-105.287133,171,6992.6606
-105.931037,373,6993.810707
-80.140243,263,6994.791169
110.122309,976,6999.419009
-76.17667,289,7000.392529
-88.705494,215,7001.01202
-85.782165,176,7001.522415
102.822852,821,7004.746708
-147.251324,825,7007.742457
-52.336389,453,7009.509344
-121.280089,362,7010.675614
-81.52551,187,7011.104098
-130.975204,427,7012.412725
-128.627978,166,7012.959768
-89.35908,191,7013.496497
150.971868,901,7017.178712
-34.195925,1000,7023.215579
-17.988811,1000,7028.100087
120.704335,814,7031.027205
-83.007869,306,7032.032133
-46.541321,169,7032.629205
-173.864136,835,7036.074741
111.620997,534,7038.200286
-76.573382,391,7039.325884
-88.718246,238,7039.971725
183.640899,303,7040.834993
-60.274223,161,7041.260578
147.585909,775,7044.716277
191.029347,420,7046.271485
-60.064443,1000,7050.664939
-56.966561,262,7051.64272
131.999414,806,7054.981778
-95.717983,717,7057.656742
-60.505013,262,7058.542106
-146.141122,741,7061.560649
-56.376438,1000,7065.216784
-106.768031,655,7067.78163
152.801414,664,7070.391998
-50.565161,218,7071.002024
163.491203,596,7073.712215
-91.830241,169,7074.291024
-62.715076,204,7074.894734
123.495867,714,7077.968041
132.31978,741,7081.376183
-96.503321,550,7083.226079
160.904727,526,7085.129229
-54.50433,216,7085.808515
165.836404,573,7088.032572
1.812402,157,7088.590156
-50.003718,313,7089.640782
189.386195,264,7090.437108
-30.59702,386,7091.649764
-29.428631,170,7092.245225
-173.549948,807,7095.099367
93.822415,972,7098.59651
-158.155327,696,7101.523461
-86.305388,438,7103.109193
-57.271236,198,7103.732044
236.839464,434,7105.4423
-74.950783,1000,7109.708035
-62.520195,374,7110.764943
196.280159,324,7112.089972
-74.149643,140,7112.457368
-52.992672,195,7112.934131
-94.181415,260,7113.710296
-58.259262,241,7114.321071
-10.774843,301,7115.330705
-19.794478,448,7117.182657
173.841575,363,7118.624478
-131.217007,815,7122.201928
-59.998778,183,7122.838218
-62.969277,214,7123.596696
191.252696,566,7125.826721
-119.208403,318,7126.856924
-69.016971,214,7127.646093
201.249724,283,7128.601593
141.779384,382,7130.090396
-69.58121,111,7130.51648
-74.643607,240,7131.398397
99.495883,761,7134.992354
185.602415,742,7138.452273
97.472258,732,7141.449985
97.455565,522,7143.610522
195.328912,551,7145.758897
158.042074,339,7147.023996
184.538372,607,7149.517376
-56.753944,136,7149.837654
-81.475465,275,7150.668605
132.125371,761,7153.872351
-47.900534,178,7154.492467
102.037185,740,7157.632959
192.091019,500,7159.672655
-62.275915,170,7160.236625
136.627384,922,7164.080262
144.274159,387,7165.746776
-57.83291,1000,7170.130867
-18.227214,164,7170.530178
168.837666,549,7172.656789
-118.49996,224,7173.444837
174.279843,505,7175.22475
-46.304806,188,7175.674345
-103.198004,206,7176.249563
147.221597,716,7179.813107
119.834963,873,7183.596814
213.110254,471,7185.520829
-70.743796,146,7185.9121
162.681065,286,7187.000223
-76.617666,163,7187.535235
225.412516,484,7189.47917
174.437267,302,7190.454477
-71.694698,193,7191.028148
200.531039,494,7192.804785
-250.579777,878,7197.259227
-67.090988,169,7197.768589
-84.554184,186,7198.20611
194.375118,516,7200.369511
177.862628,546,7202.429214
-71.951205,232,7203.184882
226.369111,435,7204.854204
184.981396,492,7206.56785
-122.377388,613,7208.981464
-110.167721,501,7211.29243
175.846745,350,7212.582424
117.420776,778,7215.975862
-34.312922,205,7216.770237
221.871078,575,7218.80914
238.661667,414,7220.353273
171.351431,531,7222.311157
-179.812154,938,7226.653471
-42.150101,313,7227.578523
225.467691,482,7229.450432
177.056181,571,7231.380396
110.008669,722,7234.581828
226.046829,387,7235.781804
-61.724573,216,7236.531133
-49.227676,177,7237.07315
-51.676594,257,7237.902407
-30.742086,114,7238.275531
-51.691993,148,7238.760586
-82.416492,1000,7242.309783
-36.811845,95,7242.602978
145.715314,824,7246.756724
-22.224898,1000,7251.936872
118.235973,783,7255.134614
-21.456511,157,7255.706176
193.905194,574,7258.35154
-9.539275,127,7258.698727
-37.305551,139,7259.107731
-51.032844,175,7259.585408
-87.654577,350,7260.934707
205.742002,503,7262.695184
165.399218,590,7265.042226
-131.678702,821,7269.259529
192.473242,495,7271.280915
-52.88019,1000,7275.534264
-32.425739,114,7275.90286
102.052694,761,7279.623647
128.846411,954,7284.171289
-69.910956,454,7285.886743
221.401272,461,7287.742058
-33.755234,182,7288.328053
-19.02144,206,7289.117496
-52.538272,443,7290.686461
153.821827,648,7293.675995
-22.938047,279,7294.399241
199.053776,388,7295.814956
254.541624,332,7296.967619
190.053864,825,7300.42715
-33.931509,120,7300.768161
-113.418664,753,7303.439441
4.099642,151,7303.997391
-53.495669,141,7304.424881
173.16243,320,7305.570806
-46.977858,170,7306.048379
184.668672,636,7308.836752
-80.296671,196,7309.378036
-83.451459,189,7309.907511
-62.476414,240,7310.553004
-53.019216,1000,7315.686425
154.759687,460,7317.431136
-59.92517,178,7318.026362
146.897285,578,7320.411969
-64.873219,307,7321.585135
210.737955,565,7323.996326
-87.865981,280,7324.753845
-98.938594,134,7325.071077
-23.68366,1000,7328.649194
144.115937,367,7329.95904
180.310754,351,7331.210015
202.086748,577,7333.518773
193.773202,810,7337.201252
-35.109771,1000,7341.188325
137.225241,814,7344.764758
194.039665,370,7346.088978
-66.261321,1000,7351.220666
-130.290344,748,7353.925107
-115.071823,1000,7358.050707
203.086944,573,7360.404967
190.261742,485,7362.413664
205.531047,496,7363.937966
187.847851,356,7365.299761
197.884818,345,7366.461001
-77.985227,190,7367.152565
-53.408658,168,7367.67721
-51.371587,1000,7371.787403
194.773944,358,7372.815886
165.253389,353,7374.133175
-75.869131,371,7375.362524
-136.230611,780,7378.335473
-34.417431,250,7379.169995
-72.60881,148,7379.593419
140.436679,638,7382.796085
-77.380603,1000,7386.396983
149.768796,650,7389.302245
204.501367,283,7389.999251
215.296656,441,7391.73872
-80.342028,204,7392.408692
-76.90024,516,7394.465878
-68.957699,159,7394.896824
203.090833,387,7396.17251
-64.78805,288,7396.901487
109.204799,735,7400.133153
178.07724,319,7401.129165
-86.513995,152,7401.672522
125.107557,586,7403.71448
145.858222,569,7406.176211
-138.4578,335,7407.458508
-67.047268,257,7408.110103
-58.973994,205,7408.720631
192.484633,352,7410.128893
-93.02121,562,7412.227135
-64.559491,182,7412.945917
105.321568,944,7417.617555
-78.162372,228,7418.290412
135.232484,913,7421.978473
174.606363,413,7423.549451
-87.115174,732,7426.722384
-70.292276,163,7427.247924
-53.001993,585,7429.582743
-90.937155,196,7430.254667
-38.391445,219,7430.941592
-84.33624,151,7431.491629
-102.699627,387,7432.850408
-139.894542,546,7434.773707
-65.87961,171,7435.353172
-6.335676,1000,7439.852876
177.295327,341,7440.986743
-43.047771,221,7441.533983
-23.908169,202,7442.149712
-65.443202,361,7443.492025
-58.642468,217,7444.165238
-50.984679,231,7444.737333
-64.918552,189,7445.241889
-61.860607,198,7445.743964
-16.8747,316,7446.638087
-66.530076,184,7447.246764
-62.993625,199,7447.850748
-47.222293,309,7448.966903
186.925926,582,7451.677858
161.501938,482,7453.715425
163.154209,366,7454.933949
-107.407991,866,7457.678478
-75.611323,173,7458.274825
170.307137,515,7460.483239
228.789894,475,7462.400367
-81.901865,225,7462.954269
-67.883275,273,7463.708464
-50.440072,168,7464.10415
193.545709,335,7465.255889
-110.670377,793,7468.523273
-54.406445,172,7469.122892
172.060144,338,7470.380537
-193.736562,800,7473.049615
-82.480927,180,7473.624609
-69.520003,289,7474.523623
-37.887677,1000,7479.276597
-107.081315,227,7480.104451
14.035525,1000,7483.775753
241.192671,562,7485.991932
-110.764966,226,7486.643418
-95.353951,170,7487.192702
168.172574,715,7490.620645
-117.36964,1000,7495.699099
-140.122054,708,7498.453442
191.878936,364,7499.863421
-137.903185,965,7504.527989
-67.027012,1000,7508.687227
-83.91425,200,7509.401572
-62.910071,1000,7514.568029
182.891614,341,7515.577872
17.229574,1000,7521.337398
-87.419659,170,7521.841089
-80.070144,144,7522.303075
-61.27307,191,7522.961108
-34.493805,132,7523.339599
-46.026065,236,7523.996462
-21.259049,325,7525.336934
-52.744289,1000,7528.967369
-61.352746,1000,7533.600823
-50.691454,155,7534.137519
-92.057775,297,7535.085534
-58.958279,244,7535.741775
-69.044341,259,7536.663121
185.378831,331,7537.848376
-85.711131,185,7538.385927
-78.12657,1000,7542.220463
95.796005,935,7546.65109
221.970162,366,7547.965726
-202.592227,898,7551.713825
-44.670511,167,7552.255943
-121.286237,212,7552.945631
-115.785873,443,7554.807981
-56.437046,140,7555.167418
-184.337529,771,7558.022444
-60.919259,197,7558.584907
189.048483,358,7559.602698
4.758975,141,7560.008672
-29.664508,98,7560.268721
-48.69492,177,7560.853883
-196.920357,943,7564.551352
-102.065755,132,7564.881873
-72.225786,148,7565.402278
-43.807427,112,7565.775958
-61.251274,181,7566.256607
-58.437932,110,7566.520738
-29.565521,80,7566.726984
-42.452095,104,7567.041916
-72.562354,119,7567.400339
-82.321884,407,7568.8582
-119.504655,554,7570.77487
-88.128932,180,7571.202145
-73.740958,178,7571.794574
-22.463682,157,7572.281079
209.895101,241,7573.048568
191.612492,256,7573.923544
-54.112952,184,7574.453734
-56.624233,291,7575.635286
201.210919,380,7577.003525
198.416959,442,7578.683209
-70.748129,239,7579.595391
-73.119366,222,7580.227834
215.888083,418,7581.656351
192.259293,357,7583.098896
-61.717138,154,7583.524393
215.640588,396,7584.736576
-53.454758,1000,7589.219447
112.168689,967,7594.622799
221.897722,442,7596.165131
-52.618586,179,7596.783527
196.624706,479,7598.850379
229.417776,389,7600.268499
164.203346,364,7601.75932
182.665386,375,7603.103797
-36.236578,125,7603.506027
-81.497909,157,7603.934019
200.860166,297,7604.819115
182.400871,617,7607.181573
187.983009,691,7610.901808
-87.014128,1000,7614.888258
-43.370003,213,7615.667784
-60.360328,278,7616.52389
-40.719363,289,7617.371515
-109.009598,349,7618.438435
145.510165,378,7619.888143
-183.047222,750,7623.361994
150.137284,514,7625.631146
-51.371999,192,7626.15389
-55.928442,375,7627.554764
171.362708,579,7630.081102
133.262356,959,7635.07163
-19.650322,1000,7640.5128
-30.779446,1000,7645.80942
-42.928912,1000,7651.374116
-89.813259,288,7652.304673
-73.39798,290,7653.27902
-69.316918,181,7653.729788
-129.479541,678,7656.43761
-58.625538,179,7657.086881
101.334578,603,7659.633996
119.526706,875,7662.829873
144.461969,780,7666.341525
-97.005972,476,7667.964541
99.161077,896,7672.229555
-102.836859,450,7674.097995
-78.038054,215,7674.693177
-83.727805,220,7675.498135
-80.149222,1000,7679.615349
-86.162734,324,7680.786258
-58.985902,600,7683.018056
-88.892186,138,7683.396912
-67.122554,216,7683.968618
-91.733735,161,7684.340361
-79.410421,200,7684.916239
112.780282,708,7687.870186
148.951835,842,7691.846667
-28.429713,1000,7696.645384
-102.081272,1000,7702.055234
-91.849079,341,7703.077379
-160.950443,574,7705.02091
-87.944683,190,7705.681294
-70.954918,226,7706.401202
170.69495,651,7708.777114
-160.176638,919,7712.857248
-63.867494,188,7713.356103
-76.269989,218,7713.970679
-88.018419,301,7715.069469
186.627135,462,7716.721969
-91.814903,434,7718.105983
-51.252871,222,7718.594785
-100.604019,275,7719.598225
162.977092,592,7721.880118
-109.097747,581,7724.304245
121.992233,660,7727.428679
-168.279644,839,7730.966689
-26.188187,1000,7735.377883
-46.247238,1000,7740.56478
-182.662121,902,7743.898932
-7.516725,1000,7748.291685
-73.832983,304,7749.392648
-157.444451,982,7754.542637
-63.401952,1000,7759.569989
-75.387371,187,7760.053125
-75.214121,1000,7766.169539
-71.67442,277,7767.047877
-37.93707,1000,7771.073687
-51.607096,260,7771.979812
-74.044014,205,7772.637784
-64.01409,1000,7777.294001
-77.085217,321,7778.435791
-177.015523,730,7781.696426
-94.693107,448,7783.130153
-95.019884,347,7784.327307
-64.274981,1000,7789.537699
-77.144107,245,7790.266171
-43.866975,1000,7795.067791
104.432559,649,7798.077698
150.933447,893,7801.781898
176.227426,734,7805.073225
-83.817237,1000,7810.071953
-158.559776,530,7812.301168
-85.605119,146,7812.716562
-65.153984,165,7813.231318
-68.281707,254,7814.104602
-94.608951,211,7814.834373
-53.952982,1000,7820.459431
-72.422916,174,7820.985421
-126.65893,393,7822.519625
-104.569174,330,7823.520997
-88.592359,1000,7827.365698
-77.040779,248,7828.303879
-84.030455,1000,7831.984696
-116.020298,381,7833.260317
-205.621742,939,7838.772403
-157.186201,447,7840.368889
-81.073231,1000,7844.743945
-99.633532,152,7845.204702
-97.008388,359,7846.491911
-75.299475,1000,7850.746437
-95.165333,655,7853.495509
-74.769315,211,7854.054597
-90.078868,320,7854.971038
-106.547083,186,7855.586445
-98.365967,160,7856.152736
-105.945756,149,7856.620488
-171.885641,810,7860.75528
-117.043863,459,7862.196563
-90.718748,216,7862.771571
-70.390979,1000,7867.75733
215.454528,542,7870.141303
-96.878686,192,7870.727196
-153.363953,430,7872.341619
-106.207517,142,7872.840574
-152.323103,602,7875.133315
-115.289398,461,7876.707836
-95.285664,357,7877.898665
-110.702872,251,7878.652307
-105.410452,394,7880.018491
-95.53471,1000,7885.219386
-123.627048,315,7886.249353
-122.061875,575,7889.025774
-83.555452,160,7889.574322
-220.606659,895,7893.408994
-92.975667,1000,7898.159283
-69.0404,1000,7903.687222
-135.701195,301,7904.697609
-27.894453,1000,7909.925574
-45.213047,1000,7914.956434
-139.023209,870,7918.691445
-89.819322,1000,7923.615648
-139.210408,411,7924.955429
-95.327218,410,7926.641851
-97.606011,138,7926.994504
-79.183901,139,7927.451015
-98.33179,133,7927.89418
-100.371309,312,7928.972748
-82.464471,306,7929.95667
-30.255027,1000,7934.295163
-107.666396,298,7935.34245
-88.185684,230,7936.163279
-163.332544,661,7938.552028
165.073877,781,7941.496098
-105.340793,247,7942.263259
117.233236,813,7945.706145
-75.395459,1000,7951.773193
-110.843221,371,7953.040573
-84.334463,376,7954.503538
-78.37489,305,7955.407549
-73.378497,181,7955.842481
-99.662196,297,7956.828007
-119.349321,783,7960.35949
-99.965825,229,7961.083636
-90.977376,161,7961.529486
-92.0038,170,7962.024915
-93.467511,133,7962.390425
-117.811371,394,7963.512724
-115.632185,377,7964.970214
-105.89766,191,7965.549637
-93.387055,181,7966.092715
-104.486832,194,7966.612547
-113.242948,347,7967.908035
-111.077806,578,7969.850096
-109.828207,146,7970.208179
-8.572764,1000,7975.042732
-93.855129,195,7975.63024
-142.22404,639,7978.370575
-122.797216,438,7979.801095
-93.471346,225,7980.572612
-112.387425,162,7981.074122
-83.979572,1000,7985.113
-91.086548,147,7985.588888
-109.515643,1000,7990.175643
-72.073145,394,7991.583609
-83.13169,174,7992.029667
147.279683,715,7995.378775
-117.122001,471,7997.007109
-106.913647,337,7997.962316
-69.276089,185,7998.468856
-223.21601,986,8003.62325
-72.17672,314,8004.712449
-83.848769,167,8005.27366
-155.597175,748,8008.503936
-97.938029,190,8008.962559
151.565645,797,8012.836436
143.041521,497,8014.876392
-176.208164,640,8017.567423
-103.158603,339,8018.758136
-108.70648,491,8020.578316
209.520392,585,8022.813077
-102.45129,231,8023.414724
-115.39664,280,8024.140016
-82.312869,137,8024.467852
-84.606461,234,8025.17273
-108.609988,201,8025.881782
-126.266482,150,8026.352062
134.881309,539,8028.798544
-186.854648,951,8032.448462
-86.392804,276,8033.330795
-70.077807,321,8034.405506
-93.278415,389,8035.812837
173.351242,404,8037.275113
-87.021183,183,8037.842278
-138.908158,378,8039.155948
-116.279435,363,8040.400127
-86.887334,150,8040.90309
-121.578665,421,8042.460716
122.697142,431,8044.07884
-73.766883,190,8044.586873
-123.295407,326,8045.702883
-90.69265,181,8046.26168
-59.579174,1000,8051.434113
-61.08834,1000,8056.166431
188.659758,561,8058.622294
-102.265879,339,8059.968147
-72.088156,145,8060.367078
-123.05835,528,8062.594686
-102.864489,234,8063.303358
-96.113241,178,8063.763078
-180.278285,227,8064.381707
-70.522049,255,8065.114125
-115.494168,381,8066.519458
-119.426835,324,8067.568857
-124.440518,1000,8071.647488
109.906286,379,8073.172986
-131.517622,168,8073.755725
174.179858,581,8076.448258
180.90444,519,8078.751872
-198.004171,693,8082.416807
-95.35416,124,8082.717818
-103.623296,257,8083.367125
178.744568,498,8085.463045
-97.396506,134,8085.819203
-86.046045,143,8086.269473
-72.661469,156,8086.686519
-114.951581,147,8087.046013
-145.185039,472,8088.418161
-94.040992,225,8089.177949
144.085058,684,8092.135842
-119.49136,389,8093.380522
-110.580301,293,8094.38102
-120.919167,172,8094.908868
193.664882,412,8096.37843
-110.199291,200,8096.96425
-100.289004,174,8097.586814
-77.781294,161,8098.075901
-117.380226,405,8099.601413
-90.14657,174,8100.15049
-97.992072,213,8100.822522
-94.318246,157,8101.239636
163.07423,367,8102.587965
-97.646961,164,8103.126609
-105.965144,283,8104.115138
-90.704855,129,8104.478112
-108.934715,404,8105.717295
-88.275865,146,8106.176277
-40.620073,263,8107.072219
-81.959067,178,8107.554024
-103.296362,435,8109.251099
-109.951037,347,8110.499316
155.965306,510,8112.752869
210.436422,396,8114.377548
-147.078936,592,8117.019086
-48.691291,171,8117.531393
-109.351224,132,8117.874932
-102.952593,158,8118.377022
-115.910912,278,8119.327227
-80.872068,315,8120.434206
-10.556425,206,8121.182269
-87.867547,153,8121.649403
223.855353,339,8122.893626
-78.836267,157,8123.413368
147.432246,591,8126.266168
-58.162021,180,8126.913602
-80.080085,158,8127.385615
-39.55937,295,8128.28511
-66.002113,163,8128.792935
-93.29174,218,8129.497877
-84.024351,159,8129.923345
115.213006,640,8132.536939
-111.99097,401,8133.928339
-78.124057,1000,8138.819112
-74.968273,343,8140.178418
-87.00215,209,8140.744383
-27.122819,1000,8145.013296
-89.544356,312,8146.077547
135.598615,642,8148.846529
147.085719,508,8150.866816
-91.888975,237,8151.604166
-78.818997,285,8152.535545
-69.915575,192,8153.015157
-74.944964,143,8153.352322
152.715384,532,8155.630138
193.003081,373,8157.246166
-102.247168,122,8157.569357
190.757143,387,8158.943524
143.904752,373,8160.386713
-66.563342,179,8160.806859
-83.102954,162,8161.226988
-43.379156,145,8161.595753
-67.717055,1000,8165.955227
-80.696581,147,8166.384905
-69.521335,145,8166.795978
159.49221,346,8168.036616
-55.564107,137,8168.470527
193.367194,469,8170.42204
-122.416398,146,8170.835323
-64.381425,122,8171.161041
-81.346393,159,8171.633982
-35.691074,201,8172.342394
-57.686618,294,8173.307829
-107.409488,284,8174.217637
-129.406928,560,8176.538709
-163.34365,670,8179.617721
-82.331202,155,8180.105181
-61.491364,143,8180.516382
-106.668087,353,8181.899204
-4.273588,1000,8186.824643
-87.02345,150,8187.314806
189.335779,257,8188.130502
-102.339469,276,8189.075966
-80.882783,182,8189.685507
-104.013651,377,8190.993009
-54.8817,215,8191.732239
-210.075229,797,8194.872556
-71.927102,184,8195.440962
-63.957892,182,8195.968054
-67.541207,174,8196.593602
-112.527447,175,8197.128246
-97.600411,170,8197.595387
-80.524124,207,8198.242997
-53.636038,223,8198.928053
-60.708954,1000,8203.453865
-37.963246,1000,8207.833448
-60.613763,294,8208.765076
-151.843696,596,8211.374091
-93.45942,192,8211.931087
-79.483726,276,8212.912741
-102.904661,213,8213.526835
37.487037,1000,8219.4665
-92.059104,327,8220.516223
-96.428402,366,8221.826414
-118.289436,946,8226.02313
208.361387,611,8228.817315
-26.024187,1000,8232.982711
38.023606,1000,8237.383168
183.53181,372,8238.639318
241.965303,400,8240.129997
184.084542,263,8240.973992
-67.065088,256,8241.876287
-130.336306,619,8244.301485
144.910713,378,8245.828158
-76.505437,156,8246.402869
-136.398092,1000,8251.348143
-81.324135,325,8252.479299
-131.362809,286,8253.554033
-66.74263,264,8254.489081
26.999202,876,8258.993919
188.521045,665,8261.636501
-165.450152,747,8265.666432
-57.24435,193,8266.301322
239.732049,384,8267.745467
-60.363971,1000,8272.712907
-85.354878,163,8273.265933
-96.90161,360,8274.645994
-107.74573,491,8276.599959
-178.564016,846,8280.772439
-101.253944,391,8282.196035
-61.463824,193,8282.751269
-84.017677,171,8283.297184
-58.844169,167,8283.801122
-67.786546,154,8284.223185
-71.511347,172,8284.75529
-98.70169,172,8285.401958
-72.836871,186,8285.925662
-97.832752,403,8287.417954
-81.119296,149,8287.802777
-75.347839,320,8288.657379
-50.61252,1000,8292.711501
-93.827101,165,8293.216821
167.806093,480,8295.059891
-161.861656,616,8297.073486
-115.892687,515,8298.991637
-74.86759,172,8299.572469
-66.498107,241,8300.424876
-126.473184,180,8300.959126
131.124156,692,8304.260195
-83.99426,384,8305.735422
-60.329435,1000,8309.560464
-80.893226,207,8310.254647
-70.232662,335,8311.417984
-71.321048,289,8312.46301
-88.531708,448,8314.056642
-92.201329,149,8314.483206
-19.172707,1000,8320.10305
110.095659,673,8323.367367
-113.796819,1000,8329.059179
-108.309912,292,8330.137143
-183.14742,785,8333.774917
-124.53155,261,8334.641859
-166.510998,649,8337.746956
-85.78151,159,8338.255033
-92.260935,206,8338.878568
-91.667275,142,8339.296908
-95.532525,468,8340.644851
-102.280983,445,8342.076233
-158.101626,612,8344.758411
-75.449887,340,8345.738162
-172.105961,597,8348.335391
-86.339212,253,8349.068424
-94.379209,153,8349.404945
-103.54385,166,8349.823659
-222.542863,792,8352.820942
-93.678383,1000,8357.500266
115.291066,860,8361.442712
-98.849469,255,8362.301168
-35.321851,201,8362.974629
-29.175943,1000,8368.568154
-61.459867,124,8368.951298
137.609214,704,8372.575116
-181.439885,758,8376.179984
206.152229,207,8376.83611
-63.827466,186,8377.4461
92.458679,860,8381.578738
-29.569005,98,8381.836286
-70.533095,208,8382.584975
-34.541616,1000,8389.154633
-25.716303,1000,8393.761528
