#{"t_start": 1628789547.2193913, "env_id": "LunarLander-v2"}
r,l,t
236.106763,322,3628.947641
-59.450536,402,3629.635337
177.516578,373,3630.3845
107.035955,1000,3632.820092
169.624693,351,3635.798281
198.292782,375,3636.47291
231.829943,323,3637.093155
239.862202,317,3637.689213
202.071506,354,3638.391333
93.043237,1000,3642.699197
248.232367,310,3643.311312
177.411673,354,3643.980229
152.293645,733,3645.938116
164.463467,336,3648.426839
256.966574,405,3649.197333
218.640569,310,3649.760068
121.991546,1000,3651.849401
184.495457,311,3654.631725
103.907659,1000,3657.544331
106.713798,1000,3662.050427
232.12587,311,3662.596533
187.68325,371,3663.258185
241.00971,356,3663.893556
226.928356,439,3664.74018
211.915057,299,3665.284443
-29.911762,297,3667.84846
165.114231,405,3668.673585
175.829991,434,3669.561002
236.898303,314,3670.171252
239.883256,513,3671.233022
108.513315,1000,3675.607634
218.690967,351,3676.321872
237.439041,307,3676.879328
112.311676,1000,3681.846556
77.258176,1000,3684.444085
174.863325,816,3688.959807
-8.062803,581,3690.192462
222.540675,324,3690.953207
203.598478,319,3691.60976
207.678626,337,3692.306989
184.977293,529,3695.407599
255.106741,345,3696.093268
129.802674,1000,3699.101411
248.779791,332,3699.702998
164.09724,492,3702.988181
263.724862,329,3703.659341
209.121058,343,3704.346468
184.249111,418,3705.183099
-95.319802,495,3706.192161
215.604015,444,3709.12986
101.395296,1000,3711.87761
169.973327,724,3713.685374
219.729312,334,3716.495451
74.392868,1000,3719.018054
204.828347,321,3719.615993
228.738669,303,3720.199212
259.321837,325,3722.868719
-39.52762,316,3723.476478
145.880896,366,3724.362402
95.709831,1000,3727.16544
229.869675,530,3730.420882
134.694877,493,3731.46531
83.12653,1000,3733.963359
212.823622,312,3736.313046
188.491526,320,3736.930275
78.252032,1000,3739.912775
160.996258,453,3740.852457
250.321528,302,3744.05788
211.588494,293,3744.588319
229.794287,349,3745.295446
18.924691,316,3745.890276
217.170555,307,3746.458566
-46.738887,250,3746.917845
-38.627285,267,3747.389548
240.446055,359,3749.802649
189.808196,332,3750.521284
226.746462,311,3751.182753
91.315936,1000,3753.841861
91.553896,1000,3758.307326
233.210415,314,3758.884602
232.951408,308,3759.421862
216.348717,352,3760.059198
197.871862,394,3762.696251
219.659155,310,3763.275657
-74.002985,259,3763.72622
228.654483,326,3764.341764
205.396736,569,3765.873056
202.000801,350,3766.54427
211.389954,345,3769.197615
202.341533,365,3769.938168
226.947628,332,3770.54442
256.915927,332,3771.24699
189.642468,535,3772.336288
152.102788,386,3775.309293
69.16503,1000,3778.038943
114.779454,1000,3783.3717
246.27036,334,3784.075946
214.556108,306,3784.648866
234.717176,367,3785.441628
-38.532257,289,3786.003101
225.537806,414,3786.926197
-113.750489,280,3789.464879
226.66277,329,3790.111589
-30.87414,316,3790.647055
110.216729,1000,3793.000598
155.004298,1000,3797.994298
-22.752488,245,3798.387814
234.423638,335,3799.025447
-48.347829,295,3799.566212
181.001761,411,3800.52409
257.254545,338,3803.458218
206.826182,405,3804.290717
205.041145,387,3805.072412
-44.568936,344,3805.788277
180.936945,400,3806.735687
224.506743,325,3809.234882
252.307091,306,3809.830066
156.347257,389,3810.587613
232.279295,390,3811.430146
229.917577,343,3812.115726
-49.417712,242,3812.525928
94.565071,1000,3816.948327
181.421248,290,3817.566497
225.217139,647,3819.050535
283.406978,454,3822.092857
175.469638,518,3823.246443
135.837918,527,3824.429651
-9.127921,313,3825.008323
3.516487,229,3825.394475
204.933398,390,3826.214223
177.51192,405,3829.433666
171.551049,364,3830.17657
206.860812,381,3830.93048
-28.6001,263,3831.396585
195.183784,366,3832.156747
120.190771,1000,3837.042058
-19.019699,305,3837.585528
224.259362,357,3838.314845
211.320522,296,3838.861736
220.223961,508,3842.431313
6.332021,251,3842.865456
-60.451529,285,3843.420253
204.341847,370,3844.18382
237.370485,367,3844.912312
227.49779,344,3845.539612
266.545158,385,3848.48815
197.729056,382,3849.156079
219.694608,369,3849.852556
-18.725536,282,3850.310508
-39.323097,235,3850.703762
221.218995,379,3851.455037
228.465372,321,3852.044167
215.557912,455,3855.025681
218.290413,318,3855.653638
237.045338,331,3856.338767
214.501507,334,3857.021267
218.227351,327,3857.674219
200.311385,397,3860.576417
182.741281,338,3861.217815
156.045631,356,3861.982079
192.4772,337,3862.657928
246.456074,444,3863.650497
259.421066,323,3864.367346
31.494003,314,3866.664943
229.340859,355,3867.408549
205.744713,369,3868.206398
112.971195,1000,3870.692398
185.861735,418,3873.561175
241.95007,329,3874.22289
-42.727191,173,3874.493465
205.788517,389,3875.320348
169.633854,570,3876.56084
214.665953,323,3877.16469
244.488022,342,3879.617146
218.054294,418,3880.461213
227.176755,308,3881.031997
198.843633,321,3881.649952
-10.979771,281,3882.119977
244.529784,311,3882.704477
161.522636,358,3885.490141
185.743115,420,3886.340921
152.527444,411,3887.09001
-52.096625,315,3887.65407
-8.987768,181,3887.933698
232.627185,364,3888.646508
234.280665,339,3891.141684
-27.924136,250,3891.566964
190.598955,702,3893.025562
183.589622,520,3894.128707
218.735263,327,3896.708757
-38.078151,245,3897.140327
-22.356023,238,3897.521319
206.469635,406,3898.397766
241.828052,304,3898.938489
72.361616,1000,3903.593281
157.103896,340,3904.285345
111.768895,1000,3906.407069
114.348763,1000,3910.602531
233.118641,314,3911.199329
219.393962,325,3911.771896
243.840226,329,3912.385645
188.766429,292,3912.908363
131.50587,648,3916.179119
174.171091,438,3917.146576
184.260897,288,3917.67371
122.168908,438,3918.546523
68.442127,1000,3923.348421
-47.394828,257,3923.769958
151.047223,450,3924.62192
210.437911,334,3925.26542
245.763461,351,3926.006
97.606023,1000,3930.539252
227.524773,325,3931.180011
226.668824,374,3931.892735
241.738974,346,3932.5068
66.875457,1000,3938.631598
157.048401,337,3939.357951
148.697534,335,3940.154168
235.11526,347,3940.893888
213.742792,469,3944.889118
205.727213,321,3945.501896
190.940782,449,3946.598997
167.173256,456,3947.639473
179.42565,318,3948.294095
181.587078,292,3948.88532
89.860712,1000,3953.727553
167.367557,735,3955.431702
241.551451,315,3958.9287
195.770445,321,3959.499596
73.144415,1000,3962.477041
216.432699,425,3963.443533
215.543788,399,3966.310317
3.202116,283,3966.869409
76.826557,1000,3970.220003
-88.971616,231,3970.577987
82.845114,1000,3975.179816
145.82596,512,3976.166386
218.188933,328,3976.701357
232.716617,382,3977.436306
230.181174,342,3980.334558
101.057306,1000,3983.185775
231.229661,372,3984.032029
210.497737,406,3984.985634
-149.210116,469,3988.878954
251.141008,317,3989.594317
13.284364,293,3990.116906
173.381352,346,3990.748302
92.300958,1000,3996.530344
203.629028,317,3997.106585
-132.828728,316,3997.67591
159.455556,357,3998.354703
166.332322,415,3999.286196
201.849018,326,3999.959414
212.133586,548,4003.632329
217.664668,299,4004.181696
205.324646,325,4004.846824
-0.26279,299,4005.371676
135.531557,600,4006.717802
255.012807,316,4010.092588
201.234232,558,4011.310256
-26.437432,228,4011.724277
81.423857,1000,4014.762913
238.674562,298,4017.517218
128.516239,561,4018.883188
184.460391,315,4019.510059
224.132517,315,4020.091276
215.482263,335,4020.743568
212.589869,412,4023.580494
159.502232,330,4024.183388
216.093018,340,4024.84434
235.036535,315,4025.412417
9.182102,242,4025.78384
220.353705,601,4026.993774
212.547488,342,4029.686675
240.014536,317,4030.280879
218.972437,307,4030.881273
235.593324,362,4031.61928
-37.531477,170,4031.881062
222.012778,474,4032.89799
171.470237,316,4035.414572
248.621631,299,4036.09471
220.709661,370,4036.842532
261.244258,334,4037.456673
234.605685,310,4038.077846
-8.971499,261,4038.515047
110.657946,1000,4042.679579
213.92606,278,4043.1779
149.500474,448,4044.032057
193.855415,385,4044.73008
128.592833,1000,4048.935068
193.708524,385,4049.749284
214.319886,316,4050.369538
235.25843,299,4050.95422
-33.143036,279,4051.442785
189.142985,309,4054.360261
227.24876,357,4055.077777
103.974525,1000,4057.954445
-18.24929,290,4058.496597
218.523738,302,4061.181264
-59.444468,272,4061.65321
-40.002187,230,4062.031722
195.512328,318,4062.68858
218.272843,302,4063.28005
101.273648,1000,4069.027479
201.709189,304,4069.656224
214.477129,338,4070.294005
173.146067,333,4070.960876
185.22883,351,4071.648874
210.803053,340,4072.283021
-3.282615,285,4075.482615
208.899552,344,4076.095292
186.710508,322,4076.726525
-17.954376,184,4077.02044
188.357888,340,4077.702278
215.578587,375,4078.41844
199.143564,381,4081.11543
205.714382,331,4081.736878
238.409579,293,4082.289145
243.789481,337,4082.944811
268.322433,289,4083.478356
237.121251,332,4084.125414
205.514794,386,4084.925277
238.896644,315,4087.409797
217.700283,305,4088.014731
168.465779,441,4088.976734
224.586413,330,4089.57279
235.635172,300,4090.160648
183.539093,326,4090.833934
219.851087,441,4094.149417
-47.14515,258,4094.598794
238.04624,362,4095.314603
-33.100914,200,4095.654386
175.523836,349,4096.339441
94.683884,1000,4100.775317
259.491624,323,4101.366149
249.516138,337,4102.038692
148.821309,579,4103.396056
215.589872,551,4106.516786
174.758566,314,4107.122077
229.750722,313,4107.700685
256.134852,339,4108.308789
233.107013,382,4109.05346
254.099219,300,4109.596441
-19.65619,234,4111.940818
198.193165,353,4112.705251
119.602535,1000,4115.977364
247.73193,332,4116.646751
17.768749,226,4117.018916
218.665443,295,4120.001429
221.97907,295,4120.508154
220.533454,572,4121.713883
130.938601,1000,4125.672745
199.04427,349,4126.402193
242.590617,303,4126.987743
211.413232,399,4127.906758
238.842274,328,4128.507064
-45.773178,206,4128.843907
-69.876521,210,4129.200301
203.499039,335,4131.998242
215.10254,400,4132.824826
-45.153668,326,4133.408808
178.297922,442,4134.304507
-67.008984,247,4134.74798
199.908512,338,4135.427138
231.43248,338,4138.016562
214.521378,308,4138.622578
205.287879,315,4139.196669
237.670051,329,4139.829238
165.500433,417,4140.675586
125.269526,512,4143.765388
225.689555,301,4144.280632
182.551606,368,4144.962677
212.914458,298,4145.505496
79.154839,1000,4148.225071
178.832699,383,4151.219118
201.892466,343,4151.859319
237.05261,294,4152.43799
191.483232,334,4153.078793
110.985602,1000,4157.996565
95.218239,1000,4160.504226
214.554232,307,4161.077576
107.984544,1000,4165.784868
180.210131,312,4166.400864
208.107864,312,4167.006519
260.954825,338,4167.694702
214.953726,319,4168.342112
220.210047,326,4171.359589
193.607213,303,4172.020973
-26.90464,256,4172.454433
205.681081,326,4173.088353
158.859992,390,4173.940436
-12.961715,266,4174.413997
191.965426,326,4175.029414
215.691833,275,4177.445432
181.893125,607,4178.927971
215.137325,382,4179.70332
206.073791,248,4180.103929
221.233113,300,4180.668552
223.198732,298,4181.220145
140.381158,376,4184.237819
190.583111,306,4184.812173
238.803964,410,4185.55469
192.090506,364,4186.294175
-114.912265,394,4187.04353
236.22912,310,4189.409302
-18.64998,239,4189.812561
182.080074,324,4190.455829
243.768376,328,4191.065204
171.823802,436,4191.930229
230.490047,307,4192.538484
228.534398,367,4195.209933
236.844754,323,4195.870722
185.5557,283,4196.408061
175.162215,415,4197.324033
-37.458073,236,4197.717293
206.613218,307,4198.28543
182.092563,341,4198.962926
205.715803,312,4201.859784
157.925796,684,4203.649797
209.805206,327,4204.26807
202.025992,307,4204.861978
202.892764,681,4209.131945
215.319807,304,4209.687203
180.737026,366,4210.36533
228.413427,386,4211.195658
185.053725,362,4211.939574
101.911913,1000,4216.510045
215.610409,301,4217.057097
103.487984,1000,4219.137841
214.527548,332,4221.565726
220.322177,310,4222.109307
246.304612,298,4222.636069
174.135365,255,4223.07008
132.323379,1000,4226.342841
184.915611,315,4229.467363
228.49102,295,4230.037912
-8.393893,254,4230.455655
206.291967,344,4231.094716
152.491267,529,4232.127331
111.941416,1000,4237.21102
205.282964,397,4238.049083
179.776786,333,4238.709598
245.253995,500,4239.796538
-23.017982,222,4240.180349
184.161874,308,4242.698491
166.001483,322,4243.315048
-2.780569,240,4243.701567
109.121545,1000,4245.593251
253.496081,295,4247.991773
171.817738,466,4248.911274
209.037873,300,4249.492151
232.456652,273,4249.955538
214.585947,327,4250.594339
183.637415,330,4251.313114
200.908547,361,4254.450942
-42.114168,281,4254.960723
185.827238,390,4255.676934
182.464252,334,4256.363961
194.53552,307,4256.94497
217.288817,314,4257.578239
177.419983,611,4261.333515
-2.072264,254,4261.785503
191.952991,421,4262.769087
218.119022,291,4263.312112
215.850294,298,4263.856562
215.779597,349,4264.525307
200.652675,313,4266.981785
-18.109541,202,4267.322144
95.449132,1000,4270.731103
188.809775,386,4271.579143
214.740706,635,4275.78565
207.697718,289,4276.317876
206.555261,397,4277.071293
137.67067,460,4277.921717
102.778549,1000,4282.0339
204.70261,315,4282.604297
221.547502,525,4283.686786
156.439011,353,4284.415132
191.410668,311,4285.024354
205.056367,307,4287.455695
239.097386,306,4288.023482
216.598123,359,4288.636644
218.67318,313,4289.200034
211.394941,558,4290.422104
229.669851,311,4292.881991
-48.663407,253,4293.487381
174.159325,673,4295.462644
176.08234,360,4296.153793
231.612017,331,4296.784857
247.529009,291,4297.331998
204.290707,310,4299.95952
194.185775,443,4300.915759
89.321197,1000,4303.784643
220.381933,306,4304.412251
240.61057,291,4307.328274
186.576174,378,4308.02989
224.146847,396,4308.84635
-79.274131,382,4309.604328
195.984808,323,4310.229401
200.517003,336,4310.948595
5.248342,233,4313.160865
184.228326,330,4313.732163
-35.298272,348,4314.41133
-35.35926,267,4314.856108
105.636055,1000,4319.054988
23.778794,1000,4322.138472
193.212372,503,4323.266031
190.472201,299,4323.826967
212.501778,326,4326.755075
176.064849,352,4327.378576
155.221123,373,4328.151535
258.278613,298,4328.695006
-33.304313,254,4329.153955
221.107136,310,4329.731362
208.180651,396,4332.246904
-194.708433,336,4332.87021
210.891783,298,4333.35444
75.498726,1000,4335.97122
242.385253,305,4336.550717
196.271198,345,4339.606597
222.884769,364,4340.276742
252.853626,336,4340.890327
170.075719,318,4341.523164
245.490259,332,4342.151983
212.784289,382,4344.771043
243.604143,310,4345.384839
201.55002,394,4346.161741
236.158439,383,4346.90353
210.936909,570,4348.126752
5.30151,1000,4352.835197
180.055009,342,4353.522698
-21.868268,226,4353.913636
188.462725,466,4355.011179
213.647368,316,4355.576307
228.270646,396,4358.603503
220.993563,364,4359.278051
234.406336,311,4359.825249
227.900509,304,4360.343832
248.324634,307,4360.91517
228.204844,309,4361.481449
253.384871,333,4363.867739
194.076956,331,4364.492714
94.778317,1000,4366.652529
198.572257,396,4367.349737
172.216252,376,4370.338769
226.534472,309,4370.951442
182.805982,387,4371.649724
203.02357,358,4372.357548
193.359853,394,4373.166206
-162.262185,330,4373.749946
172.088722,392,4376.37625
189.214034,355,4377.053754
187.253144,381,4377.788412
-29.048621,264,4378.261624
75.875236,1000,4382.34679
211.119386,330,4382.978245
-36.012094,229,4383.371422
207.348568,358,4384.041477
218.486969,316,4384.647116
-60.564529,149,4384.870463
193.131674,339,4387.712596
96.375407,1000,4390.725897
68.99664,1000,4393.061209
204.097114,339,4395.574296
209.262151,314,4396.147969
175.03242,312,4396.708611
181.903469,322,4397.279386
186.377471,295,4397.789382
191.593523,327,4398.345866
-10.756248,1000,4403.152024
240.449106,351,4403.855569
250.682448,335,4404.537751
212.048757,308,4405.130699
88.942448,1000,4409.787476
227.6204,299,4410.32289
182.750598,343,4410.980857
243.691821,297,4411.50107
-44.366475,266,4411.947918
243.724773,309,4414.395662
181.879755,600,4415.843525
222.265481,347,4416.568832
217.561637,283,4417.062544
217.075916,340,4417.697284
139.835647,438,4420.693119
111.661295,1000,4423.331695
216.159356,315,4423.89512
112.683349,1000,4428.222839
252.546952,292,4428.730891
100.454513,1000,4431.320272
184.872602,347,4434.386395
39.602682,1000,4436.793124
27.726067,1000,4439.417643
61.257157,1000,4444.099149
155.178703,404,4444.846572
229.697666,257,4445.292229
11.129701,1000,4451.677247
202.661761,300,4452.255285
233.178838,315,4452.822591
-147.241162,289,4453.334344
97.722878,1000,4457.828622
101.973114,1000,4460.963671
-16.413743,258,4461.419134
106.066926,1000,4466.624957
-4.565925,244,4467.04563
57.47748,1000,4470.467592
41.842883,1000,4476.739001
-37.886013,199,4477.083641
201.389093,348,4477.754843
160.096312,394,4478.514532
1.381375,1000,4484.473271
233.379322,301,4485.049267
35.951808,1000,4490.302772
227.18317,365,4491.02047
-5.979868,225,4491.413985
194.972612,388,4492.196871
-212.558851,430,4493.054239
196.234143,461,4494.195625
95.800569,1000,4498.317859
235.071278,356,4499.06289
208.967603,300,4499.597233
-168.13625,292,4500.137145
118.471937,1000,4505.102944
26.435798,1000,4508.033636
195.749313,371,4510.971955
105.218137,1000,4513.69984
242.218563,318,4514.286141
192.193461,332,4514.867917
101.144257,1000,4519.339395
70.642568,1000,4522.300493
36.072082,1000,4527.048513
197.810018,543,4528.627961
83.827176,1000,4533.699184
207.318794,429,4534.635768
162.209396,352,4535.312473
100.121011,1000,4538.637541
193.975237,410,4541.836233
234.30539,328,4542.46562
195.382361,324,4543.075491
199.589106,390,4543.808814
8.383818,1000,4548.243237
230.80272,328,4548.860747
77.568876,1000,4551.293234
102.282293,1000,4556.525325
204.51932,448,4557.600173
235.777056,362,4558.245673
227.884481,401,4559.283264
280.784136,436,4562.473015
230.70273,450,4563.334411
78.08712,1000,4566.015542
217.652031,328,4566.724643
225.620139,327,4569.858504
241.857515,342,4570.491366
-139.335807,479,4571.539263
102.02335,607,4572.981247
207.097917,323,4573.606677
167.281776,512,4576.941576
207.957634,384,4577.627098
218.129966,388,4578.253513
112.742721,1000,4581.926794
195.41172,338,4582.814473
238.539376,311,4583.443564
224.802344,391,4584.319144
247.4519,342,4585.061149
227.177485,385,4585.851588
148.170235,409,4588.715944
179.70464,448,4589.671077
108.175778,1000,4592.031855
182.115748,533,4595.440128
-45.635539,269,4595.895149
189.3896,345,4596.550922
220.822379,349,4597.238321
240.00293,322,4597.852491
105.126135,1000,4602.388806
171.80319,371,4603.257486
247.340066,368,4604.026765
216.369945,324,4604.675928
222.968342,345,4605.388761
170.439966,331,4608.484996
217.750105,329,4609.122053
226.71213,335,4609.811843
203.963677,762,4612.21615
201.104497,351,4612.986539
-16.721161,305,4615.572812
197.061652,319,4616.100316
108.233255,1000,4618.52637
222.858005,389,4619.37993
108.221169,1000,4624.015255
-5.563539,1000,4626.486301
219.010554,331,4629.471231
107.495875,852,4631.597455
202.324197,269,4632.060417
84.398377,1000,4637.533472
178.736431,737,4639.464661
-130.012581,480,4640.467127
-22.336664,280,4640.984656
174.928996,369,4641.701376
175.98289,608,4645.472804
224.327773,326,4646.055362
175.351047,354,4646.761305
-32.759612,270,4647.25383
188.539909,364,4648.001193
218.224733,375,4650.620288
164.712484,393,4651.409129
61.319788,1000,4653.673809
231.918584,322,4654.285812
136.037075,495,4657.692047
104.176134,1000,4660.552192
-24.019959,323,4661.233928
234.204936,344,4664.539766
148.641328,452,4665.507089
-60.382265,250,4665.9347
176.699866,653,4667.415341
177.112491,422,4668.333428
150.818955,368,4671.059865
219.897637,430,4671.922379
195.16646,375,4672.629663
175.744438,333,4673.300896
225.255436,377,4674.052763
215.912582,303,4674.588124
170.926231,373,4677.394195
205.482334,808,4679.738157
206.694279,457,4680.745037
235.976268,349,4681.367788
193.028651,393,4684.442677
-17.830099,247,4684.875705
202.145957,456,4685.836849
-47.305825,324,4686.396661
189.995149,421,4687.283399
200.990775,312,4687.820023
218.913096,342,4690.255288
143.325205,380,4690.945042
208.115887,270,4691.445205
221.511772,342,4692.113129
183.6031,315,4692.740643
218.170483,463,4693.790137
96.071894,1000,4698.25484
182.709234,385,4699.117888
225.886187,416,4699.95777
98.779126,1000,4704.697142
195.408296,379,4705.411155
232.038029,329,4706.017169
186.981137,403,4706.795764
122.344389,717,4710.371889
190.008578,407,4711.250825
167.020514,324,4711.833144
171.384548,575,4713.308594
191.830219,344,4716.355073
102.364531,1000,4719.769676
215.997869,316,4720.388381
179.233609,543,4721.830278
6.873117,225,4725.026295
220.228793,645,4726.371058
199.131434,393,4727.173168
221.604178,365,4727.840118
228.471453,335,4728.527282
206.631479,282,4730.830204
175.173667,388,4731.579081
176.922874,332,4732.214358
234.514577,345,4732.913543
240.56344,337,4733.573846
199.848958,327,4734.145981
184.925377,391,4736.724182
93.057212,1000,4739.926981
165.739449,429,4740.754098
208.926036,307,4741.356863
107.3044,1000,4746.562594
250.557724,370,4747.369368
219.023901,314,4748.017049
216.684795,329,4748.708652
95.350262,1000,4754.371466
134.028268,475,4755.370255
166.056401,391,4756.188436
160.903784,514,4759.738388
221.5823,934,4761.762367
168.803965,354,4762.484263
-8.684405,284,4762.971852
195.562007,340,4765.818675
222.741242,320,4766.410639
155.807301,411,4767.321423
-224.742829,417,4768.112367
66.326104,1000,4773.396284
231.032274,741,4774.980716
223.27381,399,4775.936993
188.181877,414,4776.825462
181.989829,298,4777.396317
103.249079,1000,4781.721674
220.826342,388,4782.486351
172.163797,387,4783.223988
-33.175408,259,4783.688014
169.344213,358,4786.406576
113.121992,1000,4789.185567
217.918665,388,4790.015144
165.669043,329,4790.704171
169.02301,465,4793.787544
84.058573,1000,4796.816788
221.065088,298,4797.348242
188.607084,394,4800.1806
191.803713,279,4800.691515
240.377858,355,4801.424872
-7.564845,310,4801.965784
228.105688,330,4802.617836
190.105721,636,4804.52618
220.79561,339,4807.562045
198.640466,327,4808.232895
194.82665,326,4808.841403
209.09387,375,4809.683534
147.704109,512,4810.936743
166.195403,408,4813.650254
117.365283,450,4814.681092
239.125754,367,4815.441329
175.243916,367,4816.206165
173.918843,367,4817.074215
182.02187,422,4820.255647
220.324292,345,4820.933839
143.237491,651,4822.457082
168.793059,392,4823.252069
191.366844,352,4823.897436
197.530861,333,4826.609043
224.101548,393,4827.379232
-25.90088,274,4827.857285
218.694845,327,4828.525947
84.634595,1000,4833.297254
220.320554,422,4834.229498
237.609794,323,4834.813712
176.714853,338,4835.473177
-22.301277,311,4836.041168
223.611229,328,4836.700151
153.366027,369,4839.391192
217.157796,360,4840.089574
91.058976,1000,4842.732436
225.614908,346,4843.446624
85.232365,1000,4848.175577
100.864812,1000,4850.292253
169.419845,281,4853.09106
182.632889,401,4853.884947
-0.146552,254,4854.34032
211.614081,322,4854.95256
240.630322,321,4855.563488
197.302466,306,4856.101429
216.846255,322,4856.738014
182.87508,293,4859.18395
187.5726,585,4860.353133
103.513124,1000,4862.941406
107.327414,1000,4867.972913
204.149146,381,4868.623839
109.052312,1000,4873.893807
106.531246,1000,4876.447808
236.221294,313,4877.069323
177.886826,371,4877.837357
157.077656,435,4881.160914
215.419653,520,4882.346189
235.365375,326,4883.029752
111.52017,1000,4885.16284
142.044155,571,4888.256579
163.006083,351,4888.972534
-23.601949,247,4889.402851
180.367591,360,4890.093227
229.957042,336,4890.822438
83.459369,1000,4895.51751
186.108393,327,4896.174253
94.817882,1000,4901.439367
97.428139,1000,4904.114241
188.131275,299,4904.67508
180.820842,339,4905.375616
205.906273,835,4909.321772
203.173116,376,4910.266065
109.060678,1000,4913.066402
227.861791,359,4916.054166
208.580339,345,4916.760254
242.604036,358,4917.495258
196.255579,407,4918.321919
233.226008,328,4918.972108
218.112252,372,4919.707329
216.810506,344,4922.419584
213.161541,317,4923.034245
-167.473294,363,4923.782333
156.54525,352,4924.418418
-16.157735,308,4924.961087
203.120098,319,4925.529797
188.631097,375,4928.676578
99.474096,1000,4931.475133
172.321798,415,4932.393342
-26.836711,272,4932.883459
144.390078,469,4936.226603
196.104926,343,4936.851179
264.624895,413,4937.627749
202.763342,325,4938.204584
118.274562,1000,4942.299613
224.718827,412,4943.245705
205.955017,247,4943.69295
171.580976,322,4944.336983
8.468849,256,4944.765327
183.593651,389,4945.583106
205.754011,315,4948.397837
254.624247,321,4948.974216
60.01104,1000,4952.366736
95.302317,1000,4957.780508
114.182713,1000,4959.763319
229.58963,331,4960.405513
223.730916,368,4963.116277
120.577357,1000,4966.432785
181.620299,355,4967.084583
160.28344,373,4967.815991
123.136895,1000,4972.385468
-11.886864,298,4972.918429
110.011334,1000,4977.99929
-4.628385,309,4978.556193
221.05428,312,4979.102716
254.282139,312,4979.688715
241.93488,336,4980.306155
250.553332,306,4980.865261
-12.689658,238,4981.238733
-6.000818,267,4983.571003
245.958698,302,4984.161429
244.089461,340,4984.850456
213.316532,322,4985.439805
192.584911,496,4986.418535
125.185515,1000,4991.194734
97.866338,1000,4993.683214
171.060471,646,4997.260521
-8.011315,232,4997.646376
189.004122,380,4998.378105
12.896534,245,4998.770084
256.094924,346,4999.428482
234.276263,318,5000.044436
191.199176,348,5000.743042
219.684211,279,5003.163185
214.699985,309,5003.747005
220.082363,321,5004.355968
118.597486,1000,5007.507623
211.138191,353,5010.343225
172.71618,352,5010.956486
214.907059,326,5011.565249
234.817617,335,5012.175346
217.52898,382,5012.946628
211.374428,341,5013.540747
216.364581,319,5016.001418
206.638129,310,5016.564646
185.133383,326,5017.167785
74.513414,1000,5019.94914
214.627437,370,5022.644699
242.827447,318,5023.253868
231.658731,336,5023.95012
-43.783146,366,5024.715258
252.691056,318,5025.286142
218.917918,355,5026.017128
-33.445561,208,5028.494662
223.772805,317,5029.174464
117.956963,1000,5031.170255
220.762861,334,5031.799698
206.146028,744,5035.353705
216.485744,361,5036.048508
106.918687,1000,5038.674569
208.65714,350,5041.379413
237.791335,337,5042.043949
205.205958,349,5042.756356
81.757998,1000,5045.489254
-26.015915,285,5045.990398
226.176319,338,5048.950926
102.159256,1000,5052.184728
181.67718,362,5052.937557
111.415848,1000,5057.225655
92.447619,1000,5059.640167
232.065967,310,5060.223626
-23.856083,246,5062.958359
213.415839,370,5063.609364
225.630687,313,5064.226022
-27.353522,202,5064.552444
216.367726,311,5065.167692
242.398891,347,5065.843646
-2.636193,212,5066.198603
165.198456,361,5068.791801
-31.668091,233,5069.178327
241.643644,317,5069.754568
209.02674,408,5070.524075
152.623678,525,5071.602088
93.199008,1000,5076.369193
205.647372,316,5076.995276
86.290309,1000,5079.884164
232.145468,551,5082.919411
201.371002,315,5083.563709
247.81028,308,5084.124738
91.305575,1000,5086.486001
194.21394,394,5089.662118
-39.832294,249,5090.087616
217.620637,315,5090.694495
205.867789,319,5091.286348
194.25755,398,5092.007107
232.964383,331,5092.676683
-14.275187,275,5095.041932
-12.553304,255,5095.489592
206.948266,381,5096.219937
0.188992,262,5096.67329
-47.674469,214,5097.03784
152.988099,440,5097.97612
217.200059,366,5100.95768
177.87432,313,5101.487517
246.383972,338,5102.075411
244.246377,315,5102.684074
242.622478,316,5103.248751
187.480326,322,5103.857137
166.698587,355,5106.36257
-17.102774,235,5106.84464
195.382614,334,5107.496345
188.916681,363,5108.134484
194.055957,746,5110.164065
210.602367,339,5110.871838
100.60388,1000,5115.934162
88.877399,1000,5119.15938
229.855701,320,5122.075408
243.386031,340,5122.653159
227.866213,738,5124.155521
186.125873,331,5124.722648
112.009951,1000,5128.947529
187.773498,371,5129.671657
215.661089,311,5130.254593
243.134416,334,5130.832598
209.003395,304,5131.404283
248.205889,318,5134.21049
-51.53689,170,5134.472604
228.639655,324,5135.083464
-17.521201,273,5135.570379
101.464857,1000,5137.698329
246.991863,337,5140.14106
241.695524,350,5140.774697
188.957818,396,5141.574273
172.165604,327,5142.173065
221.064284,325,5142.750111
113.099971,1000,5146.92722
-16.877876,241,5147.342512
172.823561,488,5148.32349
140.909319,469,5149.33681
140.850952,538,5152.624944
217.312338,397,5153.452956
189.232174,336,5154.105664
-18.568699,253,5154.599325
121.271129,1000,5159.120494
187.954332,349,5159.87668
168.421912,325,5160.533768
231.730394,333,5161.269694
98.28423,1000,5166.499138
217.907685,377,5167.333754
230.699715,390,5168.208364
242.457517,347,5168.959564
230.347644,339,5169.640371
191.847811,315,5170.251383
227.287734,331,5172.800088
208.906778,442,5173.711199
215.569992,332,5174.326987
75.506851,1000,5176.890012
221.282049,321,5179.722283
176.234046,358,5180.464986
